timestamp,method,num_slices,num_vnfs_per_slice,seed,node,cpu_used,cpu_capacity,cpu_utilization,num_hosted_vnfs,num_unknown_cpu_vnfs
2026-03-09 11:23:05,FABO,8,2,1,5,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,8,2,1,6,3.0,64.0,0.046875,3,0
2026-03-09 11:23:05,FABO,8,2,1,7,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,8,2,1,8,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,8,2,1,9,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,8,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,8,2,1,11,3.0,64.0,0.046875,3,0
2026-03-09 11:23:05,FABO,8,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,1,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,2,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,8,8.0,16.0,0.5,8,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,11,8.0,64.0,0.125,8,0
2026-03-09 11:23:05,MILP_Gurobi,8,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,1,16.0,64.0,0.25,16,0
2026-03-09 11:23:05,ABO,16,2,1,2,16.0,16.0,1.0,16,0
2026-03-09 11:23:05,ABO,16,2,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,16,2,1,1,6.0,64.0,0.09375,6,0
2026-03-09 11:23:05,FABO,16,2,1,2,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,16,2,1,3,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,16,2,1,4,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,16,2,1,5,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,16,2,1,6,6.0,64.0,0.09375,6,0
2026-03-09 11:23:05,FABO,16,2,1,7,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,16,2,1,8,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,16,2,1,9,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,16,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,16,2,1,11,6.0,64.0,0.09375,6,0
2026-03-09 11:23:05,FABO,16,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,1,16.0,64.0,0.25,16,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,2,16.0,16.0,1.0,16,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,1,32.0,64.0,0.5,32,0
2026-03-09 11:23:05,ABO,32,2,1,2,16.0,16.0,1.0,16,0
2026-03-09 11:23:05,ABO,32,2,1,3,16.0,16.0,1.0,16,0
2026-03-09 11:23:05,ABO,32,2,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,32,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,32,2,1,1,12.0,64.0,0.1875,12,0
2026-03-09 11:23:05,FABO,32,2,1,2,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,FABO,32,2,1,3,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,FABO,32,2,1,4,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,FABO,32,2,1,5,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,FABO,32,2,1,6,12.0,64.0,0.1875,12,0
2026-03-09 11:23:05,FABO,32,2,1,7,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,FABO,32,2,1,8,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,FABO,32,2,1,9,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,FABO,32,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,32,2,1,11,12.0,64.0,0.1875,12,0
2026-03-09 11:23:05,FABO,32,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,1,32.0,64.0,0.5,32,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,2,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,6,32.0,64.0,0.5,32,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,32,2,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,1,4.0,64.0,0.0625,4,0
2026-03-09 11:23:05,ABO,4,3,1,2,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,ABO,4,3,1,3,8.0,16.0,0.5,4,0
2026-03-09 11:23:05,ABO,4,3,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,4,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,4,3,1,1,2.0,64.0,0.03125,2,0
2026-03-09 11:23:05,FABO,4,3,1,2,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,4,3,1,3,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,4,3,1,4,2.0,16.0,0.125,1,0
2026-03-09 11:23:05,FABO,4,3,1,5,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,4,3,1,6,4.0,64.0,0.0625,2,0
2026-03-09 11:23:05,FABO,4,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,4,3,1,8,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,4,3,1,9,2.0,16.0,0.125,1,0
2026-03-09 11:23:05,FABO,4,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,4,3,1,11,2.0,64.0,0.03125,2,0
2026-03-09 11:23:05,FABO,4,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,1,4.0,64.0,0.0625,4,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,2,4.0,16.0,0.25,4,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,6,8.0,64.0,0.125,4,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,4,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,1,8.0,64.0,0.125,8,0
2026-03-09 11:23:05,ABO,8,3,1,2,8.0,16.0,0.5,8,0
2026-03-09 11:23:05,ABO,8,3,1,3,16.0,16.0,1.0,8,0
2026-03-09 11:23:05,ABO,8,3,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,8,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,8,3,1,1,4.0,64.0,0.0625,4,0
2026-03-09 11:23:05,FABO,8,3,1,2,3.0,16.0,0.1875,3,0
2026-03-09 11:23:05,FABO,8,3,1,3,1.0,16.0,0.0625,1,0
2026-03-09 11:23:05,FABO,8,3,1,4,2.0,16.0,0.125,1,0
2026-03-09 11:23:05,FABO,8,3,1,5,3.0,16.0,0.1875,2,0
2026-03-09 11:23:05,FABO,8,3,1,6,8.0,64.0,0.125,4,0
2026-03-09 11:23:05,FABO,8,3,1,7,3.0,16.0,0.1875,2,0
2026-03-09 11:23:05,FABO,8,3,1,8,2.0,16.0,0.125,2,0
2026-03-09 11:23:05,FABO,8,3,1,9,2.0,16.0,0.125,1,0
2026-03-09 11:23:05,FABO,8,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,8,3,1,11,4.0,64.0,0.0625,4,0
2026-03-09 11:23:05,FABO,8,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,1,8.0,64.0,0.125,8,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,2,8.0,16.0,0.5,8,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,6,16.0,64.0,0.25,8,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,8,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,1,16.0,64.0,0.25,16,0
2026-03-09 11:23:05,ABO,16,3,1,2,16.0,16.0,1.0,16,0
2026-03-09 11:23:05,ABO,16,3,1,3,16.0,16.0,1.0,8,0
2026-03-09 11:23:05,ABO,16,3,1,4,16.0,16.0,1.0,8,0
2026-03-09 11:23:05,ABO,16,3,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,ABO,16,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,16,3,1,1,8.0,64.0,0.125,8,0
2026-03-09 11:23:05,FABO,16,3,1,2,5.0,16.0,0.3125,5,0
2026-03-09 11:23:05,FABO,16,3,1,3,3.0,16.0,0.1875,2,0
2026-03-09 11:23:05,FABO,16,3,1,4,4.0,16.0,0.25,3,0
2026-03-09 11:23:05,FABO,16,3,1,5,5.0,16.0,0.3125,4,0
2026-03-09 11:23:05,FABO,16,3,1,6,18.0,64.0,0.28125,9,0
2026-03-09 11:23:05,FABO,16,3,1,7,4.0,16.0,0.25,3,0
2026-03-09 11:23:05,FABO,16,3,1,8,5.0,16.0,0.3125,4,0
2026-03-09 11:23:05,FABO,16,3,1,9,4.0,16.0,0.25,2,0
2026-03-09 11:23:05,FABO,16,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,FABO,16,3,1,11,8.0,64.0,0.125,8,0
2026-03-09 11:23:05,FABO,16,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,1,16.0,64.0,0.25,16,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,2,16.0,16.0,1.0,16,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,6,32.0,64.0,0.5,16,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:05,MILP_Gurobi,16,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,ABO,32,3,1,1,32.0,64.0,0.5,32,0
2026-03-09 11:23:06,ABO,32,3,1,2,16.0,16.0,1.0,16,0
2026-03-09 11:23:06,ABO,32,3,1,3,16.0,16.0,1.0,8,0
2026-03-09 11:23:06,ABO,32,3,1,4,16.0,16.0,1.0,8,0
2026-03-09 11:23:06,ABO,32,3,1,5,16.0,16.0,1.0,16,0
2026-03-09 11:23:06,ABO,32,3,1,6,32.0,64.0,0.5,16,0
2026-03-09 11:23:06,ABO,32,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,ABO,32,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,ABO,32,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,ABO,32,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,ABO,32,3,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:06,ABO,32,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,FABO,32,3,1,1,16.0,64.0,0.25,16,0
2026-03-09 11:23:06,FABO,32,3,1,2,10.0,16.0,0.625,10,0
2026-03-09 11:23:06,FABO,32,3,1,3,10.0,16.0,0.625,7,0
2026-03-09 11:23:06,FABO,32,3,1,4,9.0,16.0,0.5625,6,0
2026-03-09 11:23:06,FABO,32,3,1,5,10.0,16.0,0.625,7,0
2026-03-09 11:23:06,FABO,32,3,1,6,25.0,64.0,0.390625,13,0
2026-03-09 11:23:06,FABO,32,3,1,7,8.0,16.0,0.5,5,0
2026-03-09 11:23:06,FABO,32,3,1,8,9.0,16.0,0.5625,8,0
2026-03-09 11:23:06,FABO,32,3,1,9,9.0,16.0,0.5625,5,0
2026-03-09 11:23:06,FABO,32,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,FABO,32,3,1,11,16.0,64.0,0.25,16,0
2026-03-09 11:23:06,FABO,32,3,1,12,6.0,16.0,0.375,3,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,1,32.0,64.0,0.5,32,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,2,16.0,16.0,1.0,16,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,3,16.0,16.0,1.0,16,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,6,32.0,64.0,0.5,16,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,11,32.0,64.0,0.5,16,0
2026-03-09 11:23:06,MILP_Gurobi,32,3,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,1,4.0,64.0,0.0625,4,0
2026-03-09 11:23:09,ABO,4,4,1,2,4.0,16.0,0.25,4,0
2026-03-09 11:23:09,ABO,4,4,1,3,8.0,16.0,0.5,4,0
2026-03-09 11:23:09,ABO,4,4,1,4,12.0,16.0,0.75,4,0
2026-03-09 11:23:09,ABO,4,4,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,6,0.0,64.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,7,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,8,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,9,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,11,0.0,64.0,0.0,0,0
2026-03-09 11:23:09,ABO,4,4,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,FABO,4,4,1,1,6.0,64.0,0.09375,3,0
2026-03-09 11:23:09,FABO,4,4,1,2,2.0,16.0,0.125,2,0
2026-03-09 11:23:09,FABO,4,4,1,3,4.0,16.0,0.25,2,0
2026-03-09 11:23:09,FABO,4,4,1,4,2.0,16.0,0.125,1,0
2026-03-09 11:23:09,FABO,4,4,1,5,3.0,16.0,0.1875,1,0
2026-03-09 11:23:09,FABO,4,4,1,6,3.0,64.0,0.046875,2,0
2026-03-09 11:23:09,FABO,4,4,1,7,3.0,16.0,0.1875,1,0
2026-03-09 11:23:09,FABO,4,4,1,8,1.0,16.0,0.0625,1,0
2026-03-09 11:23:09,FABO,4,4,1,9,2.0,16.0,0.125,1,0
2026-03-09 11:23:09,FABO,4,4,1,10,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,FABO,4,4,1,11,2.0,64.0,0.03125,2,0
2026-03-09 11:23:09,FABO,4,4,1,12,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,1,0.0,64.0,0.0,0,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,2,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,3,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,4,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,5,0.0,16.0,0.0,0,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,6,4.0,64.0,0.0625,4,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,7,4.0,16.0,0.25,4,0
2026-03-09 11:23:09,MILP_Gurobi,4,4,1,8,8.0,16.0,0.5,4,0
